PROYECCIÓN JORNAL ESPECÍFICO — CICLO 2025-2026

Finca;Predio;Cuartel;Ha;Plantas;Variedad;Labor;Rend. Proy.;Jorn. Proy.;Rend. Real;Jorn. Reales;Desvío %;Rend. Sugerido;Jorn. Sugeridos;Fecha Inicio;Fecha Fin;Fuente
El Espejo;El Espejo 1;GALPON;1;0;;PODA;100;0;-;1.7;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;SUPERVICI�N PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PINTURA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AMONTONAR SARMIENTO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;HACER MUGRONES;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;REPASE DE PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PODA SETO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PREPODA TRACTOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PESO PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PODA MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESPUNTE DE GUIAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PODA DOV;100;0;-;2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PREPARACION DE PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;RECOLECCION DE MATERIAL;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;INJERTO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;REPASO INJERTO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;CORTE DE CINTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ARMADO DE PAQUETE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ATADA BARBECHO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ATADA;100;0;-;2.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COLGAR PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;SUPERVICI�N ATADA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ATADA DE INJERTO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ATADA DE INJERTO 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ATADA DE INJERTO 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ACOMODO DE BROTES;100;0;-;0.2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ACOMODO DE BROTES;100;0;-;0.2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 1;100;0;-;0.3;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 2;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESHOJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 3;100;0;-;0.2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 4;100;0;-;0.2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 5;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 6;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;RETAPADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESNIETE, DESHOJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;RALEO DE RACIMOS(30CM);100;0;-;1.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DOV 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DOV 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DOV 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE CON CRITERIO DE PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE PLANTAS REINJERTADAS 1;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE PLANTAS REINJERTADAS 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE PLANTAS REINJERTADAS 3;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ACOMODO DE BROTE POST ZONDA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 7;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 8;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 9;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE TRONCO 10;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE PLANTAS REINJERTADAS 4;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;FERTILIZACION;100;0;-;12.9;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;HERBICIDA MOCHILA;100;0;-;3.4;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;FITOSANITARIO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;HERBICIDA ATOMIZADORA;100;0;-;0.3;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;FERTILIZANTE FOLIAR ATOMIZADORA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ENMIENDAS AL SUELO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESMANCHE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DOSIFICADOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COMPLETO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LA BANDA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;RIENDAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - BROTE 10;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - BROTE 20;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - BROTE 40;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - BROTE 60;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - PREFLOR;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - FLOR;100;0;-;0.3;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - FLOR 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - G. PIMIENTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - G 8-10 MM;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - PRE-ENVERO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - PRE-ENVERO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - ENVERO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - PRECOSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - COSECHA 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - COSECHA 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - POST-COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - POST-COSECHA 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - POST-COSECHA 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF - POST-COSECHA 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;AF-DRON;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA CAJONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA BINES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;SUPERVISION COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA MECANICA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA U�AS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LIMPIEZA BINS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA CARRO;100;0;-;0.8;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTO ELEVADOR;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LIMPIEZA CAJONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;REPARACION ENVASES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA REGADOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA KG 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA BINS (DIA);100;0;-;1.5;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ANOTADOR COSECHA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ENCARGADO;100;0;-;4.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA CARRO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA DOV;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;CONTROL;100;0;-;1.2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TENDIDO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TENDIDO 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TENDIDO 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TENDIDO 4;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;CORTE DOV;100;0;-;1.8;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA KG 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA KG 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA KG 4;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LEVANTADO 1;100;0;-;0.4;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LEVANTADO 2;100;0;-;0.2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LEVANTADO 3;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LEVANTADO 4;100;0;-;0.3;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;FICHERO;100;0;-;0.7;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA ACOPLADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA GAMELAS;100;0;-;3.9;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA DOV BINS;100;0;-;0.5;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA KG 5;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LEVANTADO 5;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA REPASO;100;0;-;1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;COSECHA REPASO BINS;100;0;-;1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PESAJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA U�AS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA CARRO;100;0;-;0.8;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTO ELEVADOR;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA REGADOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;SUPERVISION;100;0;-;0.4;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TENDER LONAS;100;0;-;0.4;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;REPARAR LONAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LEVANTAR LONAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TENDER UVA DE CAJONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ESPARCIR UVA BINES;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ACORDONAR LA PASA;100;0;-;0.3;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ABRIR LA PASA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;CURAR LA PASA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESCARGA DE CAMIONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;ARMAR Y DESARMAR ESTRUCTURAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;SERENO;100;0;-;5.8;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LEVANTAR PASA;100;0;-;2.3;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORIASTA VOLCADOR;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;CINCELADO DE PIEDRAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORITA GENERAL;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;VOLTEAR PASA;100;0;-;1.4;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESPARAMAR UVA;100;0;-;0.2;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;LIMPIEZA DE SECADERO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;CORTAR LONAS;100;0;-;0.1;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;TRACTORISTA ACOPLADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;HOYADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;PLANTACI�N;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;RETAPADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE PLANTAS NUEVAS 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE PLANTAS NUEVAS 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;DESBROTE DE PLANTAS NUEVAS 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PODA;100;0;1261;5.4;-;913;8;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;SUPERVICI�N PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PINTURA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;AMONTONAR SARMIENTO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;HACER MUGRONES;100;0;34040;0.2;-;23858;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;REPASE DE PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PODA SETO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PREPODA TRACTOR;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PESO PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PODA MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESPUNTE DE GUIAS;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PODA DOV;100;0;1098;6.2;-;799;9;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;PREPARACION DE PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;RECOLECCION DE MATERIAL;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;INJERTO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;REPASO INJERTO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;CORTE DE CINTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ARMADO DE PAQUETE;100;0;68080;0.1;-;47686;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ATADA BARBECHO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ATADA;100;0;1032;6.6;-;752;10;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;COLGAR PLANTA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;SUPERVICI�N ATADA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ATADA DE INJERTO 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ATADA DE INJERTO 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ATADA DE INJERTO 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ACOMODO DE BROTES;100;0;9726;0.7;-;6838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ACOMODO DE BROTES;100;0;9726;0.7;-;6838;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE TRONCO 1;100;0;6808;1;-;4796;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE TRONCO 2;100;0;17020;0.4;-;11944;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESHOJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE TRONCO 3;100;0;8510;0.8;-;5987;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE TRONCO 4;100;0;11347;0.6;-;7973;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE TRONCO 5;100;0;22693;0.3;-;15915;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE TRONCO 6;100;0;22693;0.3;-;15915;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;MUGRONES;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE TRONCO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;ATADO CUERPO CEPA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;RETAPADO;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESNIETE, DESHOJE;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;RALEO DE RACIMOS(30CM);100;0;1945;3.5;-;1392;5;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DOV 1;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DOV 2;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DOV 3;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE CON CRITERIO DE PODA;100;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE PLANTAS REINJERTADAS 1;100;0;17020;0.4;-;11944;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;DESBROTE DE PLANTAS REINJERTADAS 2;100;0;68080;0.1;-;47686;1;2026-05-01;2027-04-01;excel
